Name,Filter,Product,Type,Operator,Value
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,UC,Users,ALL,N\A
